VegID,Veg_Description,Common_Name,genus,Family,GrowthForm,Lifespan,specific type,Comment
24418,Malaxis spicata,Florida adder's-mouth orchid,Malaxis,Orchidaceae,Herb,Moderate,1,Forb
24419,Malaxis tenuis,Arizona adder's-mouth orchid,Malaxis,Orchidaceae,Herb,Moderate,1,Forb
24420,Malaxis unifolia,green adder's-mouth orchid,Malaxis,Orchidaceae,Herb,Moderate,1,Forb
24421,Malaxis wendtii,Wendt's adder's-mouth orchid,Malaxis,Orchidaceae,Herb,Moderate,1,Forb
24422,Malcolmia,malcolmia,Malcolmia,Brassicaceae,Herb,Short,1,Forb
24423,Malcolmia africana,African mustard,Malcolmia,Brassicaceae,Herb,Short,1,Forb
24424,Malcolmia graeca,,Malcolmia,Brassicaceae,Unknown,Moderate,1,Unknown
24425,Malcolmia maritima,Virginia stock,Malcolmia,Brassicaceae,Herb,Short,1,Forb
24426,Malephora,malephora,Malephora,Aizoaceae,Shrub,Long,1,Shrub
24427,Malephora crocea,coppery mesemb,Malephora,Aizoaceae,Shrub,Long,1,Shrub
24428,Mallotus,mallotus,Mallotus,Euphorbiaceae,Btr,Long,1,Tree
24429,Mallotus oppositifolius,,Mallotus,Euphorbiaceae,Unknown,Unknown,1,Unknown
24430,Mallotus paniculatis,,Mallotus,Euphorbiaceae,Unknown,Unknown,1,Unknown
24431,Mallotus philippensis,kamala tree,Mallotus,Euphorbiaceae,Btr,Long,1,Tree
24432,Malosma,laurel sumac,Malosma,Anacardiaceae,Btr,Long,1,Tree
24433,Malosma laurina,laurel sumac,Malosma,Anacardiaceae,Btr,Long,1,Tree
24434,Malperia,malperia,Malperia,Asteraceae,Herb,Short,1,Forb
24435,Malperia tenuis,brownturbans,Malperia,Asteraceae,Herb,Short,1,Forb
24436,Malpighia,malpighia,Malpighia,Malpighiaceae,Btr,Long,1,Tree
24437,Malpighia coccigera,Singapore holly,Malpighia,Malpighiaceae,Shrub,Long,1,Shrub
24438,Malpighia emarginata,Barbados cherry,Malpighia,Malpighiaceae,Btr,Long,1,Tree
24439,Malpighia fucata,palo bronco,Malpighia,Malpighiaceae,Btr,Long,1,Tree
24440,Malpighia glabra,wild crapemyrtle,Malpighia,Malpighiaceae,Btr,Long,1,Tree
24441,Malpighia infestissima,cowhage cherry,Malpighia,Malpighiaceae,Btr,Long,1,Tree
24442,Malpighia linearis,bastard cherry,Malpighia,Malpighiaceae,Btr,Long,1,Tree
24443,Malpighia setosa,bristly stingingbush,Malpighia,Malpighiaceae,Shrub,Long,1,Shrub
24444,Malpighia woodburyana,Woodbury's stingingbush,Malpighia,Malpighiaceae,Btr,Long,1,Tree
24445,Malus,apple,Malus,Rosaceae,Btr,Long,1,Tree
24446,Malus angustifolia,southern crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24447,Malus angustifolia var. angustifolia,southern crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24448,Malus angustifolia var. puberula,southern crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24449,Malus baccata,Siberian crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24450,Malus baccata var. baccata,Siberian crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24451,Malus baccata var. himalaica,Siberian crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24452,Malus coronaria,sweet crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24453,Malus domestica,,Malus,Rosaceae,Unknown,Unknown,1,Unknown
24454,Malus florentina,hawthorn-leaf crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24455,Malus floribunda,Japanese flowering crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24456,Malus fusca,Oregon crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24457,Malus halliana,Hall crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24458,Malus hupehensis,Chinese crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24459,Malus ioensis,prairie crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24460,Malus ioensis var. ioensis,prairie crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24461,Malus ioensis var. texana,Texas crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24462,Malus mandshurica,Manchurian crab apple,Malus,Rosaceae,Unknown,Long,1,Unknown
24463,Malus mandshurica var. sachalinensis,Manchurian crab apple,Malus,Rosaceae,Unknown,Long,1,Unknown
24464,Malus orientalis,,Malus,Rosaceae,Unknown,Long,1,Unknown
24465,Malus prattii,Pratt apple,Malus,Rosaceae,Btr,Long,1,Tree
24466,Malus prunifolia,plumleaf crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24467,Malus pumila,paradise apple,Malus,Rosaceae,Btr,Long,1,Tree
24468,Malus sargentii,Sargent's apple,Malus,Rosaceae,Shrub,Long,1,Shrub
24469,Malus sieversii,,Malus,Rosaceae,Unknown,Long,1,Unknown
24470,Malus sikkimensis,,Malus,Rosaceae,Btr,Long,1,Tree
24471,Malus spectabilis,Asiatic apple,Malus,Rosaceae,Btr,Long,1,Tree
24472,Malus sylvestris,European crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24473,Malus toringo,toringo crab,Malus,Rosaceae,Shrub,Long,1,Shrub
24474,Malus toringoides,cutleaf crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24475,Malus transitoria,,Malus,Rosaceae,Btr,Long,1,Tree
24476,Malus tschonoskii,pillar apple,Malus,Rosaceae,Btr,Long,1,Tree
24477,Malus x arnoldiana,,Malus,Rosaceae,Btr,Long,1,Tree
24478,Malus x asiatica,,Malus,Rosaceae,Unknown,Long,1,Unknown
24479,Malus x dawsoniana,,Malus,Rosaceae,Btr,Long,1,Tree
24480,Malus x hartwigii,,Malus,Rosaceae,Unknown,Long,1,Unknown
24481,Malus x magdeburgensis,,Malus,Rosaceae,Btr,Long,1,Tree
24482,Malus x micromalus,Kaido crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24483,Malus x platycarpa,bigfruit crab,Malus,Rosaceae,Btr,Long,1,Tree
24484,Malus x purpurea,,Malus,Rosaceae,Btr,Long,1,Tree
24485,Malus x robusta,Siberian crab apple,Malus,Rosaceae,Btr,Long,1,Tree
24486,Malus x scheideckeri,,Malus,Rosaceae,Shrub,Long,1,Shrub
24487,Malus x soulardii,Soulard crab,Malus,Rosaceae,Btr,Long,1,Tree
24488,Malus yunnanensis,,Malus,Rosaceae,Btr,Long,1,Tree
24489,Malus yunnanensis var. veitchii,,Malus,Rosaceae,Btr,Long,1,Tree
24490,Malus zumi,o-zumi,Malus,Rosaceae,Shrub,Long,1,Shrub
24491,Malva,mallow,Malva,Malvaceae,Herb,Moderate,1,Forb
24492,Malva alcea,vervain mallow,Malva,Malvaceae,Herb,Moderate,1,Forb
24493,Malva moschata,musk mallow,Malva,Malvaceae,Herb,Moderate,1,Forb
24494,Malva neglecta,common mallow,Malva,Malvaceae,Herb,Moderate,1,Forb
24495,Malva nicaeensis,bull mallow,Malva,Malvaceae,Herb,Moderate,1,Forb
24496,Malva occidentalis,,Malva,Malvaceae,Unknown,Moderate,1,Unknown
24497,Malva pacifica,,Malva,Malvaceae,Unknown,Moderate,1,Unknown
24498,Malva parviflora,cheeseweed mallow,Malva,Malvaceae,Herb,Moderate,1,Forb
24499,Malva pusilla,low mallow,Malva,Malvaceae,Herb,Moderate,1,Forb
24500,Malva sylvestris,high mallow,Malva,Malvaceae,Herb,Moderate,1,Forb
24501,Malva verticillata,cluster mallow,Malva,Malvaceae,Herb,Short,1,Forb
24502,Malvastrum,false mallow,Malvastrum,Malvaceae,Shrub,Long,1,Subshrub
24503,Malvastrum americanum,Indian Valley false mallow,Malvastrum,Malvaceae,Shrub,Long,1,Subshrub
24504,Malvastrum aurantiacum,Wright's false mallow,Malvastrum,Malvaceae,Shrub,Long,1,Subshrub
24505,Malvastrum bicuspidatum,shrubby false mallow,Malvastrum,Malvaceae,Shrub,Long,1,Subshrub
24506,Malvastrum brasiliense,,Malvastrum,Malvaceae,Unknown,Moderate,1,Unknown
24507,Malvastrum corchorifolium,false mallow,Malvastrum,Malvaceae,Shrub,Long,1,Subshrub
24508,Malvastrum coromandelianum,threelobe false mallow,Malvastrum,Malvaceae,Shrub,Long,1,Subshrub
24509,Malvastrum hispidum,hispid false mallow,Malvastrum,Malvaceae,Herb,Short,1,Forb
24510,Malvaviscus,wax mallow,Malvaviscus,Malvaceae,Shrub,Long,1,Shrub
24511,Malvaviscus arboreus,wax mallow,Malvaviscus,Malvaceae,Shrub,Long,1,Shrub
24512,Malvaviscus arboreus var. arboreus,wax mallow,Malvaviscus,Malvaceae,Shrub,Long,1,Shrub
24513,Malvaviscus arboreus var. drummondii,wax mallow,Malvaviscus,Malvaceae,Shrub,Long,1,Shrub
24514,Malvaviscus penduliflorus,mazapan,Malvaviscus,Malvaceae,Shrub,Long,1,Shrub
24515,Malvella,mallow,Malvella,Malvaceae,Herb,Moderate,1,Forb
24516,Malvella lepidota,scurfymallow,Malvella,Malvaceae,Herb,Moderate,1,Forb
24517,Malvella leprosa,alkali mallow,Malvella,Malvaceae,Herb,Moderate,1,Forb
24518,Malvella sagittifolia,arrowleaf mallow,Malvella,Malvaceae,Herb,Moderate,1,Forb
24519,Mammea,mammea,Mammea,Clusiaceae,Btr,Long,1,Tree
24520,Mammea africana,African mammyapple,Mammea,Clusiaceae,Unknown,Moderate,1,Unknown
24521,Mammea americana,mammee apple,Mammea,Clusiaceae,Btr,Long,1,Tree
24522,Mammea odorata,,Mammea,Clusiaceae,Btr,Long,1,Tree
24523,Mammillaria,globe cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24524,Mammillaria barbata,greenflower nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24525,Mammillaria dioica,strawberry cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24526,Mammillaria grahamii,Graham's nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24527,Mammillaria heyderi,little nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24528,Mammillaria heyderi var. bullingtoniana,little nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24529,Mammillaria heyderi var. hemisphaerica,little nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24530,Mammillaria heyderi var. heyderi,little nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24531,Mammillaria heyderi var. macdougalii,Macdougal's nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24532,Mammillaria heyderi var. meiacantha,little nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24533,Mammillaria lasiacantha,lacespine nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24534,Mammillaria mainiae,counterclockwise nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24535,Mammillaria matudae,,Mammillaria,Cactaceae,Unknown,Moderate,1,Unknown
24536,Mammillaria nivosa,woolly nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24537,Mammillaria painteri,,Mammillaria,Cactaceae,Unknown,Moderate,1,Unknown
24538,Mammillaria pottsii,rat-tail nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24539,Mammillaria prolifera,Texas nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24540,Mammillaria prolifera var. texana,Texas nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24541,Mammillaria rhodantha,,Mammillaria,Cactaceae,Unknown,Moderate,1,Unknown
24542,Mammillaria sphaerica,longmamma nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24543,Mammillaria tetrancistra,common fishhook cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24544,Mammillaria thornberi,Thornber's nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24545,Mammillaria wrightii,Wright's nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24546,Mammillaria wrightii var. wilcoxii,Wilcox's nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24547,Mammillaria wrightii var. wrightii,Wright's nipple cactus,Mammillaria,Cactaceae,Shrub,Long,1,Shrub
24548,Mancoa,mancoa,Mancoa,Brassicaceae,Herb,Moderate,1,Forb
24549,Mancoa pubens,Trans-Pecos cress,Mancoa,Brassicaceae,Herb,Moderate,1,Forb
24550,Mandragora,mandrake,Mandragora,Solanaceae,Unknown,Moderate,1,Unknown
24551,Mandragora autumnalis,mandrake,Mandragora,Solanaceae,Unknown,Moderate,1,Unknown
24552,Mandragora officinarum,mandrake,Mandragora,Solanaceae,Unknown,Moderate,1,Unknown
24553,Manfreda,tuberose,Manfreda,Agavaceae,Shrub,Long,1,Shrub
24554,Manfreda longiflora,longflower tuberose,Manfreda,Agavaceae,Shrub,Long,1,Subshrub
24555,Manfreda maculosa,spice lily,Manfreda,Agavaceae,Shrub,Long,1,Subshrub
24556,Manfreda sileri,Siler's tuberose,Manfreda,Agavaceae,Shrub,Long,1,Shrub
24557,Manfreda variegata,mottled tuberose,Manfreda,Agavaceae,Shrub,Long,1,Shrub
24558,Manfreda virginica,false aloe,Manfreda,Agavaceae,Shrub,Long,1,Subshrub
24559,Mangifera,mango,Mangifera,Anacardiaceae,Btr,Long,1,Tree
24560,Mangifera altissima,pahutan,Mangifera,Anacardiaceae,Unknown,Moderate,1,Unknown
24561,Mangifera caesia,binjai,Mangifera,Anacardiaceae,Unknown,Moderate,1,Unknown
24562,Mangifera foetida,bachang,Mangifera,Anacardiaceae,Unknown,Moderate,1,Unknown
24563,Mangifera indica,mango,Mangifera,Anacardiaceae,Btr,Long,1,Tree
24564,Mangifera odorata,kwini,Mangifera,Anacardiaceae,Unknown,Moderate,1,Unknown
24565,Mangifera sylvatica,,Mangifera,Anacardiaceae,Unknown,Unknown,1,Unknown
24566,Manihot,cassava,Manihot,Euphorbiaceae,Btr,Long,1,Tree
24567,Manihot angustiloba,desertmountain manihot,Manihot,Euphorbiaceae,Shrub,Long,1,Subshrub
24568,Manihot caerulescens,manicoba,Manihot,Euphorbiaceae,Unknown,Moderate,1,Unknown
24569,Manihot catingae,manicoba brava,Manihot,Euphorbiaceae,Unknown,Moderate,1,Unknown
24570,Manihot davisiae,Arizona manihot,Manihot,Euphorbiaceae,Shrub,Long,1,Subshrub
24571,Manihot dichotoma,manicoba rubber,Manihot,Euphorbiaceae,Unknown,Moderate,1,Unknown
24572,Manihot esculenta,cassava,Manihot,Euphorbiaceae,Btr,Long,1,Tree
24573,Manihot glaziovii,ceara rubbertree,Manihot,Euphorbiaceae,Btr,Long,1,Tree
24574,Manihot grahamii,Graham's manihot,Manihot,Euphorbiaceae,Btr,Long,1,Tree
24575,Manihot subspicata,spiked manihot,Manihot,Euphorbiaceae,Shrub,Long,1,Shrub
24576,Manihot tristis,manihot,Manihot,Euphorbiaceae,Unknown,Moderate,1,Unknown
24577,Manihot tristis ssp. saxicola,manihot,Manihot,Euphorbiaceae,Unknown,Moderate,1,Unknown
24578,Manihot ultissima,,Manihot,Euphorbiaceae,Unknown,Unknown,1,Unknown
24579,Manihot walkerae,Walker's manihot,Manihot,Euphorbiaceae,Herb,Moderate,1,Forb
24580,Manilkara,manilkara,Manilkara,Sapotaceae,Btr,Long,1,Tree
24581,Manilkara amazonica,,Manilkara,Sapotaceae,Unknown,Unknown,1,Unknown
24582,Manilkara bidentata,bulletwood,Manilkara,Sapotaceae,Btr,Long,1,Tree
24583,Manilkara bidentata ssp. surinamensis,Surinam bulletwood,Manilkara,Sapotaceae,Btr,Long,1,Tree
24584,Manilkara fouilloyana,,Manilkara,Sapotaceae,Unknown,Unknown,1,Unknown
24585,Manilkara jaimiqui,wild dilly,Manilkara,Sapotaceae,Btr,Long,1,Tree
24586,Manilkara jaimiqui ssp. emarginata,wild dilly,Manilkara,Sapotaceae,Btr,Long,1,Tree
24587,Manilkara kauki,manilkara,Manilkara,Sapotaceae,Unknown,Moderate,1,Unknown
24588,Manilkara letouzeyi,,Manilkara,Sapotaceae,Unknown,Unknown,1,Unknown
24589,Manilkara mochisia,,Manilkara,Sapotaceae,Unknown,Unknown,1,Unknown
24590,Manilkara pleeana,zapote de costa,Manilkara,Sapotaceae,Btr,Long,1,Tree
24591,Manilkara valenzuela,nisperillo,Manilkara,Sapotaceae,Btr,Long,1,Tree
24592,Manilkara zapota,sapodilla,Manilkara,Sapotaceae,Btr,Long,1,Tree
24593,Mansoa,garlicvine,Mansoa,Bignoniaceae,Shrub,Long,1,Vine
24594,Mansoa alliacea,garlicvine,Mansoa,Bignoniaceae,Shrub,Long,1,Vine
24595,Mansoa hymenacea,membranous garlicvine,Mansoa,Bignoniaceae,Shrub,Long,1,Vine
24596,Mantisalca,mantisalca,Mantisalca,Asteraceae,Herb,Moderate,1,Forb
24597,Mantisalca salmantica,dagger flower,Mantisalca,Asteraceae,Herb,Moderate,1,Forb
24598,Maoutia,,Maoutia,Urticaceae,Unknown,Moderate,1,Unknown
24599,Maoutia australis,,Maoutia,Urticaceae,Unknown,Moderate,1,Unknown
24600,Mapania,,Mapania,Cyperaceae,Herb,Moderate,1,Graminoid
24601,Mapania flavinux,,Mapania,Cyperaceae,Herb,Moderate,1,Graminoid
24602,Mapania macrocephala,,Mapania,Cyperaceae,Herb,Moderate,1,Graminoid
24603,Mapania pandanophylla,,Mapania,Cyperaceae,Herb,Moderate,1,Graminoid
24604,Mapania parvibracteata,,Mapania,Cyperaceae,Herb,Moderate,1,Graminoid
24605,Mappia,mappia,Mappia,Icacinaceae,Btr,Long,1,Tree
24606,Mappia racemosa,palo de cana,Mappia,Icacinaceae,Btr,Long,1,Tree
24607,Marah,manroot,Marah,Cucurbitaceae,Shrub,Long,1,Vine
24608,Marah fabaceus,California manroot,Marah,Cucurbitaceae,Shrub,Long,1,Vine
24609,Marah fabaceus var. agrestis,California manroot,Marah,Cucurbitaceae,Shrub,Long,1,Vine
24610,Marah fabaceus var. fabaceus,California manroot,Marah,Cucurbitaceae,Shrub,Long,1,Vine
24611,Marah gilensis,Gila manroot,Marah,Cucurbitaceae,Shrub,Long,1,Vine
24612,Marah horridus,Sierra manroot,Marah,Cucurbitaceae,Shrub,Long,1,Vine
24613,Marah macrocarpus,Cucamonga manroot,Marah,Cucurbitaceae,Shrub,Long,1,Vine
24614,Marah macrocarpus var. macrocarpus,Cucamonga manroot,Marah,Cucurbitaceae,Shrub,Long,1,Vine
24615,Marah macrocarpus var. major,Cucamonga manroot,Marah,Cucurbitaceae,Shrub,Long,1,Vine
24616,Marah macrocarpus var. micranthus,Cucamonga manroot,Marah,Cucurbitaceae,Shrub,Long,1,Vine
24617,Marah oreganus,coastal manroot,Marah,Cucurbitaceae,Shrub,Long,1,Vine
24618,Marah watsonii,taw manroot,Marah,Cucurbitaceae,Shrub,Long,1,Vine
24619,Maranta,maranta,Maranta,Marantaceae,Herb,Moderate,1,Forb
24620,Maranta arundinacea,arrowroot,Maranta,Marantaceae,Herb,Moderate,1,Forb
24621,Maranta leuconeura,prayerplant,Maranta,Marantaceae,Unknown,Moderate,1,Unknown
24622,Marantochloa,marantochloa,Marantochloa,Marantaceae,Unknown,Moderate,1,Unknown
24623,Marantochloa cuspidata,marantochloa,Marantochloa,Marantaceae,Unknown,Moderate,1,Unknown
24624,Marantochloa mannii,,Marantochloa,Marantaceae,Unknown,Unknown,1,Unknown
24625,Marantochloa ramosissima,marantochloa,Marantochloa,Marantaceae,Unknown,Moderate,1,Unknown
24626,Marattia,potato fern,Marattia,Marattiaceae,Herb,Moderate,1,Forb
24627,Marattia douglasii,Hawai'i potato fern,Marattia,Marattiaceae,Herb,Moderate,1,Forb
24628,Marattia laevis,smooth potato fern,Marattia,Marattiaceae,Herb,Moderate,1,Forb
24629,Marattia mertensiana,,Marattia,Marattiaceae,Herb,Moderate,1,Forb
24630,Marcgravia,marcgravia,Marcgravia,Marcgraviaceae,Shrub,Long,1,Vine
24631,Marcgravia rectiflora,bejuco de lira,Marcgravia,Marcgraviaceae,Shrub,Long,1,Vine
24632,Marcgravia sintenisii,shingleplant,Marcgravia,Marcgraviaceae,Shrub,Long,1,Vine
24633,Margaranthus,margaranthus,Margaranthus,Solanaceae,Herb,Short,1,Forb
24634,Margaranthus solanaceus,netted globecherry,Margaranthus,Solanaceae,Herb,Short,1,Forb
24635,Margaritaria,margaritaria,Margaritaria,Euphorbiaceae,Btr,Long,1,Tree
24636,Margaritaria nobilis,bastard hogberry,Margaritaria,Euphorbiaceae,Btr,Long,1,Tree
24637,Marina,false prairie-clover,Marina,Fabaceae,Shrub,Long,1,Subshrub
24638,Marina calycosa,San Pedro false prairie-clover,Marina,Fabaceae,Herb,Moderate,1,Forb
24639,Marina diffusa,spreading false prairie-clover,Marina,Fabaceae,Shrub,Long,1,Subshrub
24640,Marina orcuttii,Sonoran false prairie-clover,Marina,Fabaceae,Herb,Moderate,1,Forb
24641,Marina parryi,Parry's false prairie-clover,Marina,Fabaceae,Shrub,Long,1,Subshrub
24642,Maripa panamensis,,Maripa,Convolvulaceae,Shrub,Long,1,Vine
24643,Markhamia,markhamia,Markhamia,Bignoniaceae,Unknown,Moderate,1,Unknown
24644,Markhamia lutea,siala,Markhamia,Bignoniaceae,Unknown,Moderate,1,Unknown
24645,Markhamia tomentosa,,Markhamia,Bignoniaceae,Unknown,Unknown,1,Unknown
24646,Markhamia zanzibarica,,Markhamia,Bignoniaceae,Unknown,Unknown,1,Unknown
24647,Marlierea,marlierea,Marlierea,Myrtaceae,Btr,Long,1,Tree
24648,Marlierea sintenisii,beruquillo,Marlierea,Myrtaceae,Btr,Long,1,Tree
24649,Marrubium,horehound,Marrubium,Lamiaceae,Shrub,Long,1,Subshrub
24650,Marrubium incanum,horehound,Marrubium,Lamiaceae,Unknown,Moderate,1,Unknown
24651,Marrubium peregrinum,horehound,Marrubium,Lamiaceae,Shrub,Long,1,Subshrub
24652,Marrubium vulgare,horehound,Marrubium,Lamiaceae,Shrub,Long,1,Subshrub
24653,Marsdenia,marsdenia,Marsdenia,Asclepiadaceae,Shrub,Long,1,Vine
24654,Marsdenia elliptica,jungle netvine,Marsdenia,Asclepiadaceae,Shrub,Long,1,Vine
24655,Marsdenia reichenbachii,condorvine,Marsdenia,Asclepiadaceae,Unknown,Moderate,1,Unknown
24656,Marsdenia woodburyana,Woodbury's netvine,Marsdenia,Asclepiadaceae,Shrub,Long,1,Vine
24657,Marshallia,Barbara's buttons,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24658,Marshallia caespitosa,puffballs,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24659,Marshallia caespitosa var. caespitosa,puffballs,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24660,Marshallia caespitosa var. signata,puffballs,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24661,Marshallia graminifolia,grassleaf Barbara's buttons,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24662,Marshallia graminifolia var. cynanthera,grassleaf Barbara's buttons,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24663,Marshallia graminifolia var. graminifolia,grassleaf Barbara's buttons,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24664,Marshallia grandiflora,Monongahela Barbara's buttons,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24665,Marshallia mohrii,Mohr's Barbara's buttons,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24666,Marshallia obovata,spoonshape Barbara's buttons,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24667,Marshallia obovata var. obovata,spoonshape Barbara's buttons,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24668,Marshallia obovata var. scaposa,spoonshape Barbara's buttons,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24669,Marshallia ramosa,southern Barbara's buttons,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24670,Marshallia trinervia,broadleaf Barbara's buttons,Marshallia,Asteraceae,Herb,Moderate,1,Forb
24671,Marsilea,waterclover,Marsilea,Marsileaceae,Herb,Moderate,1,Forb
24672,Marsilea ancylopoda,tropical waterclover,Marsilea,Marsileaceae,Herb,Moderate,1,Forb
24673,Marsilea crenata,nardoo,Marsilea,Marsileaceae,Herb,Moderate,1,Forb
24674,Marsilea hirsuta,rough waterclover,Marsilea,Marsileaceae,Herb,Moderate,1,Forb
24675,Marsilea macropoda,bigfoot waterclover,Marsilea,Marsileaceae,Herb,Moderate,1,Forb
24676,Marsilea minuta,dwarf waterclover,Marsilea,Marsileaceae,Herb,Moderate,1,Forb
24677,Marsilea mollis,Chihuahuan waterclover,Marsilea,Marsileaceae,Herb,Moderate,1,Forb
24678,Marsilea oligospora,Pacific waterclover,Marsilea,Marsileaceae,Herb,Moderate,1,Forb
